max_s11 min_s11 max_s22 min_s22 max_s12 min_s12 max_e11 min_e11 max_e22 min_e22 max_e12 min_e12
1.088080902099609375e+02 9.679075622558593750e+01 1.037063827514648438e+02 9.670164489746093750e+01 2.605300426483154297e+00 -3.332888841629028320e+00 1.088080902099609375e+02 9.679075622558593750e+01 1.037063827514648438e+02 9.670164489746093750e+01 2.605300426483154297e+00 -3.332888841629028320e+00
1.093896865844726562e+02 9.631727600097656250e+01 1.103528518676757812e+02 9.595293426513671875e+01 3.165331602096557617e+00 -4.348217964172363281e+00 1.093896865844726562e+02 9.631727600097656250e+01 1.103528518676757812e+02 9.595293426513671875e+01 3.165331602096557617e+00 -4.348217964172363281e+00
1.108300476074218750e+02 9.646434020996093750e+01 1.063258132934570312e+02 9.668002319335937500e+01 6.672958374023437500e+00 -3.143075227737426758e+00 1.108300476074218750e+02 9.646434020996093750e+01 1.063258132934570312e+02 9.668002319335937500e+01 6.672958374023437500e+00 -3.143075227737426758e+00
1.075807647705078125e+02 9.677727508544921875e+01 1.036441345214843750e+02 9.707490539550781250e+01 3.056792974472045898e+00 -2.919064044952392578e+00 1.075807647705078125e+02 9.677727508544921875e+01 1.036441345214843750e+02 9.707490539550781250e+01 3.056792974472045898e+00 -2.919064044952392578e+00
1.071542129516601562e+02 9.638356781005859375e+01 1.062105865478515625e+02 9.624071502685546875e+01 5.328990459442138672e+00 -3.026107311248779297e+00 1.071542129516601562e+02 9.638356781005859375e+01 1.062105865478515625e+02 9.624071502685546875e+01 5.328990459442138672e+00 -3.026107311248779297e+00
1.034361038208007812e+02 9.679616546630859375e+01 1.086494674682617188e+02 9.659148406982421875e+01 3.041794538497924805e+00 -2.812035560607910156e+00 1.034361038208007812e+02 9.679616546630859375e+01 1.086494674682617188e+02 9.659148406982421875e+01 3.041794538497924805e+00 -2.812035560607910156e+00
1.101763305664062500e+02 9.573349761962890625e+01 1.124355316162109375e+02 9.545401763916015625e+01 4.497784137725830078e+00 -4.398858547210693359e+00 1.101763305664062500e+02 9.573349761962890625e+01 1.124355316162109375e+02 9.545401763916015625e+01 4.497784137725830078e+00 -4.398858547210693359e+00
1.045328750610351562e+02 9.689445495605468750e+01 1.042935180664062500e+02 9.706069946289062500e+01 2.770046949386596680e+00 -3.055864334106445312e+00 1.045328750610351562e+02 9.689445495605468750e+01 1.042935180664062500e+02 9.706069946289062500e+01 2.770046949386596680e+00 -3.055864334106445312e+00
1.071383743286132812e+02 9.620743560791015625e+01 1.066526336669921875e+02 9.605534362792968750e+01 5.261704921722412109e+00 -3.021373510360717773e+00 1.071383743286132812e+02 9.620743560791015625e+01 1.066526336669921875e+02 9.605534362792968750e+01 5.261704921722412109e+00 -3.021373510360717773e+00
1.036084899902343750e+02 9.743633270263671875e+01 1.038148956298828125e+02 9.746723937988281250e+01 2.924933195114135742e+00 -2.547649621963500977e+00 1.036084899902343750e+02 9.743633270263671875e+01 1.038148956298828125e+02 9.746723937988281250e+01 2.924933195114135742e+00 -2.547649621963500977e+00
1.094230804443359375e+02 9.674894714355468750e+01 1.068365097045898438e+02 9.647855377197265625e+01 5.570366859436035156e+00 -3.047611713409423828e+00 1.094230804443359375e+02 9.674894714355468750e+01 1.068365097045898438e+02 9.647855377197265625e+01 5.570366859436035156e+00 -3.047611713409423828e+00
1.050618972778320312e+02 9.563838958740234375e+01 1.055775833129882812e+02 9.704298400878906250e+01 2.692774534225463867e+00 -4.453017234802246094e+00 1.050618972778320312e+02 9.563838958740234375e+01 1.055775833129882812e+02 9.704298400878906250e+01 2.692774534225463867e+00 -4.453017234802246094e+00
1.062381439208984375e+02 9.649281311035156250e+01 1.048017349243164062e+02 9.643548583984375000e+01 3.113819599151611328e+00 -3.737550020217895508e+00 1.062381439208984375e+02 9.649281311035156250e+01 1.048017349243164062e+02 9.643548583984375000e+01 3.113819599151611328e+00 -3.737550020217895508e+00
1.063638305664062500e+02 9.661902618408203125e+01 1.062505493164062500e+02 9.676301574707031250e+01 2.820476293563842773e+00 -4.967042446136474609e+00 1.063638305664062500e+02 9.661902618408203125e+01 1.062505493164062500e+02 9.676301574707031250e+01 2.820476293563842773e+00 -4.967042446136474609e+00
1.048227844238281250e+02 9.688068389892578125e+01 1.046382827758789062e+02 9.692075347900390625e+01 2.900146007537841797e+00 -3.741109848022460938e+00 1.048227844238281250e+02 9.688068389892578125e+01 1.046382827758789062e+02 9.692075347900390625e+01 2.900146007537841797e+00 -3.741109848022460938e+00
1.074072265625000000e+02 9.637329864501953125e+01 1.110228958129882812e+02 9.646662139892578125e+01 3.910119056701660156e+00 -5.076805114746093750e+00 1.074072265625000000e+02 9.637329864501953125e+01 1.110228958129882812e+02 9.646662139892578125e+01 3.910119056701660156e+00 -5.076805114746093750e+00
1.099301376342773438e+02 9.627963256835937500e+01 1.123388595581054688e+02 9.609828186035156250e+01 4.296366214752197266e+00 -7.605709075927734375e+00 1.099301376342773438e+02 9.627963256835937500e+01 1.123388595581054688e+02 9.609828186035156250e+01 4.296366214752197266e+00 -7.605709075927734375e+00
1.100684661865234375e+02 9.646492004394531250e+01 1.063174057006835938e+02 9.572588348388671875e+01 2.880713462829589844e+00 -3.249385356903076172e+00 1.100684661865234375e+02 9.646492004394531250e+01 1.063174057006835938e+02 9.572588348388671875e+01 2.880713462829589844e+00 -3.249385356903076172e+00
1.085851364135742188e+02 9.703816986083984375e+01 1.081147689819335938e+02 9.627001953125000000e+01 5.908936500549316406e+00 -4.388213634490966797e+00 1.085851364135742188e+02 9.703816986083984375e+01 1.081147689819335938e+02 9.627001953125000000e+01 5.908936500549316406e+00 -4.388213634490966797e+00
1.052976226806640625e+02 9.498799896240234375e+01 1.117524337768554688e+02 9.578118133544921875e+01 4.067097663879394531e+00 -5.140568733215332031e+00 1.052976226806640625e+02 9.498799896240234375e+01 1.117524337768554688e+02 9.578118133544921875e+01 4.067097663879394531e+00 -5.140568733215332031e+00
1.048618316650390625e+02 9.666667938232421875e+01 1.044522247314453125e+02 9.647681427001953125e+01 3.465626955032348633e+00 -3.081604719161987305e+00 1.048618316650390625e+02 9.666667938232421875e+01 1.044522247314453125e+02 9.647681427001953125e+01 3.465626955032348633e+00 -3.081604719161987305e+00
1.063417510986328125e+02 9.677211761474609375e+01 1.059870529174804688e+02 9.679464721679687500e+01 4.988146305084228516e+00 -2.916354894638061523e+00 1.063417510986328125e+02 9.677211761474609375e+01 1.059870529174804688e+02 9.679464721679687500e+01 4.988146305084228516e+00 -2.916354894638061523e+00
1.075376205444335938e+02 9.618524169921875000e+01 1.093477935791015625e+02 9.606406402587890625e+01 2.900386810302734375e+00 -3.981362819671630859e+00 1.075376205444335938e+02 9.618524169921875000e+01 1.093477935791015625e+02 9.606406402587890625e+01 2.900386810302734375e+00 -3.981362819671630859e+00
1.077095642089843750e+02 9.628749084472656250e+01 1.067799453735351562e+02 9.641057586669921875e+01 3.995228290557861328e+00 -4.501660823822021484e+00 1.077095642089843750e+02 9.628749084472656250e+01 1.067799453735351562e+02 9.641057586669921875e+01 3.995228290557861328e+00 -4.501660823822021484e+00
1.038339614868164062e+02 9.712767791748046875e+01 1.037851486206054688e+02 9.715663909912109375e+01 3.201017379760742188e+00 -3.043666362762451172e+00 1.038339614868164062e+02 9.712767791748046875e+01 1.037851486206054688e+02 9.715663909912109375e+01 3.201017379760742188e+00 -3.043666362762451172e+00
1.163365478515625000e+02 9.575125122070312500e+01 1.080004425048828125e+02 9.630158996582031250e+01 3.575832366943359375e+00 -5.680953025817871094e+00 1.163365478515625000e+02 9.575125122070312500e+01 1.080004425048828125e+02 9.630158996582031250e+01 3.575832366943359375e+00 -5.680953025817871094e+00
1.064704208374023438e+02 9.692610168457031250e+01 1.070617446899414062e+02 9.708032989501953125e+01 3.369240522384643555e+00 -4.355205535888671875e+00 1.064704208374023438e+02 9.692610168457031250e+01 1.070617446899414062e+02 9.708032989501953125e+01 3.369240522384643555e+00 -4.355205535888671875e+00
1.151186218261718750e+02 9.579350280761718750e+01 1.112852478027343750e+02 9.597628784179687500e+01 5.806930065155029297e+00 -5.756684780120849609e+00 1.151186218261718750e+02 9.579350280761718750e+01 1.112852478027343750e+02 9.597628784179687500e+01 5.806930065155029297e+00 -5.756684780120849609e+00
1.076595916748046875e+02 9.624452209472656250e+01 1.121566696166992188e+02 9.644123840332031250e+01 3.258163452148437500e+00 -3.135414361953735352e+00 1.076595916748046875e+02 9.624452209472656250e+01 1.121566696166992188e+02 9.644123840332031250e+01 3.258163452148437500e+00 -3.135414361953735352e+00
1.081457366943359375e+02 9.684161376953125000e+01 1.108567962646484375e+02 9.691604614257812500e+01 6.375697135925292969e+00 -2.636333942413330078e+00 1.081457366943359375e+02 9.684161376953125000e+01 1.108567962646484375e+02 9.691604614257812500e+01 6.375697135925292969e+00 -2.636333942413330078e+00
1.105643005371093750e+02 9.145140838623046875e+01 1.114103088378906250e+02 9.353337097167968750e+01 7.449641227722167969e+00 -4.694441318511962891e+00 1.105643005371093750e+02 9.145140838623046875e+01 1.114103088378906250e+02 9.353337097167968750e+01 7.449641227722167969e+00 -4.694441318511962891e+00
1.073756866455078125e+02 9.642726898193359375e+01 1.059846572875976562e+02 9.628826141357421875e+01 3.461398363113403320e+00 -3.424917221069335938e+00 1.073756866455078125e+02 9.642726898193359375e+01 1.059846572875976562e+02 9.628826141357421875e+01 3.461398363113403320e+00 -3.424917221069335938e+00
1.038978195190429688e+02 9.722556304931640625e+01 1.040973129272460938e+02 9.712296295166015625e+01 3.520596742630004883e+00 -2.591319322586059570e+00 1.038978195190429688e+02 9.722556304931640625e+01 1.040973129272460938e+02 9.712296295166015625e+01 3.520596742630004883e+00 -2.591319322586059570e+00
1.125000762939453125e+02 9.552251434326171875e+01 1.102786254882812500e+02 9.577721405029296875e+01 6.023172378540039062e+00 -3.921996593475341797e+00 1.125000762939453125e+02 9.552251434326171875e+01 1.102786254882812500e+02 9.577721405029296875e+01 6.023172378540039062e+00 -3.921996593475341797e+00
1.094044189453125000e+02 9.656542968750000000e+01 1.050922393798828125e+02 9.690995025634765625e+01 3.012621402740478516e+00 -4.305338859558105469e+00 1.094044189453125000e+02 9.656542968750000000e+01 1.050922393798828125e+02 9.690995025634765625e+01 3.012621402740478516e+00 -4.305338859558105469e+00
1.145074844360351562e+02 9.653569793701171875e+01 1.079233474731445312e+02 9.710728454589843750e+01 4.091749668121337891e+00 -5.378194808959960938e+00 1.145074844360351562e+02 9.653569793701171875e+01 1.079233474731445312e+02 9.710728454589843750e+01 4.091749668121337891e+00 -5.378194808959960938e+00
1.043539657592773438e+02 9.695841217041015625e+01 1.049662322998046875e+02 9.697174072265625000e+01 2.641414165496826172e+00 -4.395313262939453125e+00 1.043539657592773438e+02 9.695841217041015625e+01 1.049662322998046875e+02 9.697174072265625000e+01 2.641414165496826172e+00 -4.395313262939453125e+00
1.101400299072265625e+02 9.651215362548828125e+01 1.112044448852539062e+02 9.644736480712890625e+01 4.640267848968505859e+00 -3.888889074325561523e+00 1.101400299072265625e+02 9.651215362548828125e+01 1.112044448852539062e+02 9.644736480712890625e+01 4.640267848968505859e+00 -3.888889074325561523e+00
1.130475234985351562e+02 9.572852325439453125e+01 1.086736984252929688e+02 9.627996063232421875e+01 2.728861570358276367e+00 -6.530184745788574219e+00 1.130475234985351562e+02 9.572852325439453125e+01 1.086736984252929688e+02 9.627996063232421875e+01 2.728861570358276367e+00 -6.530184745788574219e+00
1.076597518920898438e+02 9.671575164794921875e+01 1.067996368408203125e+02 9.651753234863281250e+01 5.086462497711181641e+00 -2.851938962936401367e+00 1.076597518920898438e+02 9.671575164794921875e+01 1.067996368408203125e+02 9.651753234863281250e+01 5.086462497711181641e+00 -2.851938962936401367e+00
1.055263290405273438e+02 9.643750762939453125e+01 1.132971878051757812e+02 9.609760284423828125e+01 4.946682929992675781e+00 -4.014856338500976562e+00 1.055263290405273438e+02 9.643750762939453125e+01 1.132971878051757812e+02 9.609760284423828125e+01 4.946682929992675781e+00 -4.014856338500976562e+00
1.078919677734375000e+02 9.640816497802734375e+01 1.131727142333984375e+02 9.642730712890625000e+01 4.367418766021728516e+00 -4.210149288177490234e+00 1.078919677734375000e+02 9.640816497802734375e+01 1.131727142333984375e+02 9.642730712890625000e+01 4.367418766021728516e+00 -4.210149288177490234e+00
1.137523803710937500e+02 9.433621978759765625e+01 1.079941101074218750e+02 9.667302703857421875e+01 4.121883392333984375e+00 -3.846395492553710938e+00 1.137523803710937500e+02 9.433621978759765625e+01 1.079941101074218750e+02 9.667302703857421875e+01 4.121883392333984375e+00 -3.846395492553710938e+00
1.072816085815429688e+02 9.603229522705078125e+01 1.136487426757812500e+02 9.631159973144531250e+01 6.549150943756103516e+00 -3.221317529678344727e+00 1.072816085815429688e+02 9.603229522705078125e+01 1.136487426757812500e+02 9.631159973144531250e+01 6.549150943756103516e+00 -3.221317529678344727e+00
1.094657745361328125e+02 9.577390289306640625e+01 1.070701141357421875e+02 9.413125610351562500e+01 5.698600769042968750e+00 -2.946948528289794922e+00 1.094657745361328125e+02 9.577390289306640625e+01 1.070701141357421875e+02 9.413125610351562500e+01 5.698600769042968750e+00 -2.946948528289794922e+00
1.082064971923828125e+02 9.552603149414062500e+01 1.123115081787109375e+02 9.516062927246093750e+01 5.849972248077392578e+00 -4.902949333190917969e+00 1.082064971923828125e+02 9.552603149414062500e+01 1.123115081787109375e+02 9.516062927246093750e+01 5.849972248077392578e+00 -4.902949333190917969e+00
1.095297012329101562e+02 9.673644256591796875e+01 1.067664642333984375e+02 9.668751525878906250e+01 4.146891593933105469e+00 -3.315333127975463867e+00 1.095297012329101562e+02 9.673644256591796875e+01 1.067664642333984375e+02 9.668751525878906250e+01 4.146891593933105469e+00 -3.315333127975463867e+00
1.094364318847656250e+02 9.610394287109375000e+01 1.062965698242187500e+02 9.633401489257812500e+01 3.178101778030395508e+00 -2.938191890716552734e+00 1.094364318847656250e+02 9.610394287109375000e+01 1.062965698242187500e+02 9.633401489257812500e+01 3.178101778030395508e+00 -2.938191890716552734e+00
1.052347488403320312e+02 9.694065856933593750e+01 1.106086425781250000e+02 9.686936950683593750e+01 3.497473001480102539e+00 -3.516558647155761719e+00 1.052347488403320312e+02 9.694065856933593750e+01 1.106086425781250000e+02 9.686936950683593750e+01 3.497473001480102539e+00 -3.516558647155761719e+00
1.134180908203125000e+02 9.474607849121093750e+01 1.119732589721679688e+02 9.483905029296875000e+01 4.324438571929931641e+00 -5.231874465942382812e+00 1.134180908203125000e+02 9.474607849121093750e+01 1.119732589721679688e+02 9.483905029296875000e+01 4.324438571929931641e+00 -5.231874465942382812e+00
1.075281448364257812e+02 9.614355468750000000e+01 1.092359848022460938e+02 9.605672454833984375e+01 4.819957256317138672e+00 -5.473423004150390625e+00 1.075281448364257812e+02 9.614355468750000000e+01 1.092359848022460938e+02 9.605672454833984375e+01 4.819957256317138672e+00 -5.473423004150390625e+00
1.109514083862304688e+02 9.555989837646484375e+01 1.145194702148437500e+02 9.566100311279296875e+01 7.907156467437744141e+00 -4.938776969909667969e+00 1.109514083862304688e+02 9.555989837646484375e+01 1.145194702148437500e+02 9.566100311279296875e+01 7.907156467437744141e+00 -4.938776969909667969e+00
1.075615539550781250e+02 9.613645935058593750e+01 1.074250793457031250e+02 9.588577270507812500e+01 4.417954444885253906e+00 -4.987763404846191406e+00 1.075615539550781250e+02 9.613645935058593750e+01 1.074250793457031250e+02 9.588577270507812500e+01 4.417954444885253906e+00 -4.987763404846191406e+00
1.082836532592773438e+02 9.677021789550781250e+01 1.041910400390625000e+02 9.690408325195312500e+01 2.723945617675781250e+00 -2.659743785858154297e+00 1.082836532592773438e+02 9.677021789550781250e+01 1.041910400390625000e+02 9.690408325195312500e+01 2.723945617675781250e+00 -2.659743785858154297e+00
1.098153762817382812e+02 9.574945831298828125e+01 1.073160476684570312e+02 9.608554077148437500e+01 3.773114442825317383e+00 -5.985726356506347656e+00 1.098153762817382812e+02 9.574945831298828125e+01 1.073160476684570312e+02 9.608554077148437500e+01 3.773114442825317383e+00 -5.985726356506347656e+00
